symbol	transPos	exonNumber	chrm	genomePos	SOC-2745-226696	SOC-2774-227362	SOC-5936-294158	SOC-6075-291944	SOC-6752-315581	SOC-7165-343100	SOC-7637-361542	SOC-7777-371281	SOC-8272-401299	SOC-11199-480891	SOC-849-206653	SOC-1255-501160	SOC-2427-221981	SOC-2674-224814	SOC-2742-225553	SOC-4808-260525	SOC-5439-266610	SOC-5606-277617	SOC-5653-277626	SOC-5691-278006
ACTB	714	4	chr7	5568084	820	5804	1596	4950	874	1045	1394	1410	870	787	772	1100	823	1428	1144	986	1472	725	1119	983
ACTB	713	4	chr7	5568085	826	5858	1610	5005	881	1051	1405	1415	879	788	779	1108	833	1433	1155	987	1477	728	1124	987
ACTB	712	4	chr7	5568086	830	5866	1655	5037	893	1065	1408	1437	895	813	785	1148	825	1452	1175	942	1524	747	1168	1008
ACTB	711	4	chr7	5568087	841	6243	1666	5395	910	1067	1417	1455	908	824	790	1171	828	1468	1192	939	1540	766	1182	1015
ACTB	710	4	chr7	5568088	821	6233	1657	5408	894	1059	1399	1432	905	814	779	1174	829	1468	1180	915	1518	750	1181	1000
ACTB	709	4	chr7	5568089	837	6354	1686	5529	922	1070	1425	1455	924	836	790	1199	865	1495	1207	967	1544	773	1202	1009
ACTB	708	4	chr7	5568090	845	6351	1673	5495	929	1068	1402	1455	936	836	782	1221	877	1493	1211	979	1539	779	1198	991
ACTB	707	4	chr7	5568091	840	6046	1659	5183	924	1061	1380	1452	927	832	782	1220	860	1480	1209	950	1539	776	1184	980
ACTB	706	4	chr7	5568092	838	5925	1655	5119	922	1058	1375	1452	919	828	779	1217	843	1472	1202	938	1533	775	1185	972
ACTB	705	4	chr7	5568093	845	5947	1666	5108	938	1070	1355	1452	923	841	778	1233	831	1478	1214	925	1550	780	1197	973
ACTB	704	4	chr7	5568094	872	6216	1703	5312	960	1117	1377	1476	936	852	789	1260	839	1499	1234	931	1571	793	1222	993
ACTB	703	4	chr7	5568095	884	6344	1747	5469	972	1171	1397	1507	943	865	799	1283	838	1517	1258	924	1598	804	1243	1011
ACTB	702	4	chr7	5568096	892	6498	1753	5610	962	1185	1384	1506	931	861	789	1283	840	1520	1265	925	1601	806	1244	1009
ACTB	701	4	chr7	5568097	900	6539	1774	5639	972	1208	1379	1514	937	863	792	1311	829	1529	1285	911	1616	814	1241	1024
ACTB	700	4	chr7	5568098	900	5999	1766	5242	959	1219	1364	1518	927	850	783	1324	816	1508	1284	855	1606	818	1230	1016
ACTB	699	4	chr7	5568099	918	6173	1791	5406	977	1237	1363	1525	941	860	795	1349	823	1525	1303	851	1609	831	1233	1029
ACTB	698	4	chr7	5568100	909	6136	1775	5366	956	1229	1345	1504	934	840	789	1338	809	1492	1276	823	1577	828	1224	1006
ACTB	697	4	chr7	5568101	926	6381	1816	5525	967	1283	1362	1528	949	856	804	1358	815	1506	1293	825	1595	845	1237	1028
ACTB	696	4	chr7	5568102	926	6256	1813	5460	964	1288	1358	1524	947	853	798	1354	817	1498	1292	822	1591	839	1237	1029
ACTB	695	4	chr7	5568103	928	6225	1840	5411	975	1316	1360	1546	955	867	806	1363	827	1501	1304	819	1600	849	1243	1045
ACTB	694	4	chr7	5568104	919	6055	1845	5305	973	1338	1353	1544	957	867	800	1357	828	1504	1302	818	1598	856	1240	1049
ACTB	693	4	chr7	5568105	887	6001	1829	5257	956	1298	1331	1510	951	867	780	1339	826	1476	1283	814	1578	854	1229	1036
ACTB	692	4	chr7	5568106	891	6018	1822	5291	958	1334	1322	1512	955	880	777	1331	824	1479	1279	808	1566	854	1233	1035
ACTB	691	4	chr7	5568107	878	6042	1815	5311	953	1343	1314	1507	946	877	771	1323	815	1472	1273	801	1553	856	1221	1025
ACTB	690	4	chr7	5568108	892	6155	1882	5410	973	1383	1306	1511	954	897	761	1353	807	1495	1309	807	1579	875	1240	1036
ACTB	689	4	chr7	5568109	887	6362	1866	5548	962	1424	1314	1484	951	894	742	1335	792	1452	1298	801	1560	881	1242	1031
ACTB	688	4	chr7	5568110	881	6345	1852	5485	950	1423	1288	1449	933	878	738	1317	785	1442	1281	786	1533	878	1231	1013
ACTB	687	4	chr7	5568111	831	6412	1826	5535	920	1430	1237	1367	917	861	687	1263	763	1399	1213	755	1490	862	1187	974
ACTB	686	4	chr7	5568112	859	6639	1862	5742	933	1504	1253	1418	933	880	714	1290	764	1429	1248	756	1511	879	1207	997
ACTB	685	4	chr7	5568113	876	6619	1866	5737	942	1514	1252	1430	932	885	716	1294	758	1428	1258	758	1523	889	1200	996
ACTB	684	4	chr7	5568114	879	6668	1870	5782	949	1515	1246	1429	942	885	717	1296	765	1435	1269	758	1527	894	1206	996
ACTB	683	4	chr7	5568115	886	6643	1892	5763	967	1520	1257	1452	952	891	726	1310	766	1445	1287	761	1545	904	1216	997
ACTB	682	4	chr7	5568116	902	6648	1891	5763	969	1553	1260	1467	952	895	732	1323	761	1447	1292	756	1546	904	1218	1005
ACTB	681	4	chr7	5568117	911	6618	1905	5758	972	1569	1261	1470	958	899	744	1324	762	1457	1305	752	1557	911	1238	1017
ACTB	680	4	chr7	5568118	903	6374	1887	5471	961	1557	1244	1453	953	892	737	1317	756	1455	1293	748	1526	898	1232	1010
ACTB	679	4	chr7	5568119	890	6548	1873	5645	960	1539	1221	1435	951	879	728	1310	750	1441	1286	743	1506	894	1230	1001
ACTB	678	4	chr7	5568120	886	6892	1868	5886	958	1512	1199	1411	945	870	720	1301	732	1428	1284	738	1493	894	1222	989
ACTB	677	4	chr7	5568121	877	6818	1833	5778	946	1468	1167	1383	928	856	710	1267	703	1407	1270	720	1455	888	1202	975
ACTB	676	4	chr7	5568122	856	6880	1817	5850	912	1482	1168	1343	888	832	696	1229	693	1374	1246	699	1418	874	1172	953
ACTB	675	4	chr7	5568123	870	6632	1850	5655	905	1633	1182	1353	895	840	705	1234	696	1388	1262	694	1435	881	1175	958
ACTB	674	4	chr7	5568124	945	6970	1920	5881	959	1734	1224	1416	921	866	730	1280	708	1431	1320	711	1485	910	1217	984
ACTB	673	4	chr7	5568125	961	6987	1940	5912	965	1769	1227	1418	935	871	730	1295	717	1441	1351	721	1499	917	1236	998
ACTB	672	4	chr7	5568126	985	7008	1968	5926	981	1865	1251	1434	942	888	727	1310	733	1456	1384	741	1512	924	1256	1010
ACTB	671	4	chr7	5568127	1038	7076	2009	5954	1018	2070	1304	1490	962	900	752	1362	758	1483	1433	764	1516	952	1290	1023
ACTB	670	4	chr7	5568128	1069	7126	2012	6020	1030	2160	1320	1519	958	902	761	1363	757	1488	1442	757	1521	954	1292	1025
ACTB	669	4	chr7	5568129	1068	7167	1994	6057	1016	2219	1320	1519	945	899	760	1347	749	1467	1439	758	1500	950	1285	1007
ACTB	668	4	chr7	5568130	1064	7110	1977	6034	1014	2241	1304	1512	934	892	759	1339	745	1456	1435	752	1490	938	1266	992
ACTB	667	4	chr7	5568131	1062	7066	1968	6029	1026	2272	1295	1517	934	891	755	1331	745	1448	1438	758	1485	943	1267	990
ACTB	666	4	chr7	5568132	1058	7000	1961	5994	1019	2268	1280	1504	935	883	753	1323	741	1435	1436	756	1475	932	1262	982
ACTB	665	4	chr7	5568133	1033	7056	1895	6053	983	2296	1242	1485	919	865	739	1285	722	1399	1407	732	1428	916	1239	955
ACTB	664	4	chr7	5568134	1027	7129	1867	6145	985	2319	1240	1468	907	859	711	1265	718	1379	1381	736	1410	911	1225	937
ACTB	663	4	chr7	5568135	1027	6885	1854	5877	982	2347	1252	1474	902	850	713	1264	720	1371	1378	728	1405	908	1222	928
ACTB	662	4	chr7	5568136	1037	6485	1858	5523	982	2378	1260	1488	910	853	719	1274	718	1376	1395	736	1407	911	1226	933
ACTB	661	4	chr7	5568137	1068	6502	1908	5529	1006	2449	1284	1545	932	874	738	1299	729	1402	1443	742	1430	928	1255	947
ACTB	660	4	chr7	5568138	1080	6404	1927	5429	1021	2524	1309	1571	940	883	752	1307	728	1421	1452	751	1441	938	1266	961
ACTB	659	4	chr7	5568139	1090	6469	1948	5505	1037	2561	1317	1583	953	892	760	1313	735	1424	1467	758	1451	948	1273	975
ACTB	658	4	chr7	5568140	1089	6476	1960	5520	1037	2593	1322	1594	958	899	760	1319	735	1432	1472	760	1456	954	1273	975
ACTB	657	4	chr7	5568141	1087	6587	1966	5641	1037	2597	1317	1602	959	900	761	1317	737	1431	1474	760	1457	953	1274	976
ACTB	656	4	chr7	5568142	1095	6522	1979	5607	1044	2654	1316	1618	967	902	765	1326	738	1440	1486	763	1462	955	1281	985
ACTB	655	4	chr7	5568143	1104	6297	1988	5440	1049	2709	1326	1631	970	900	773	1332	739	1438	1490	767	1458	952	1296	991
ACTB	654	4	chr7	5568144	1095	6182	1981	5311	1043	2715	1314	1620	964	896	766	1319	734	1427	1481	755	1444	938	1290	984
ACTB	653	4	chr7	5568145	1087	6032	1951	5193	1034	2706	1285	1578	954	893	737	1293	734	1406	1460	755	1415	928	1276	973
ACTB	652	4	chr7	5568146	1063	5817	1908	4957	1023	2687	1252	1537	946	864	718	1263	729	1369	1428	749	1371	918	1265	950
ACTB	651	4	chr7	5568147	1066	5842	1912	4976	1022	2696	1264	1539	948	866	723	1262	738	1369	1431	750	1373	925	1266	950
ACTB	650	4	chr7	5568148	1067	5594	1897	4754	1013	2704	1259	1532	944	862	718	1245	729	1362	1422	744	1366	925	1249	939
ACTB	649	4	chr7	5568149	1067	5553	1887	4730	1004	2722	1265	1529	937	860	715	1236	716	1349	1416	740	1354	912	1246	928
ACTB	648	4	chr7	5568150	1075	5363	1872	4619	1007	2738	1271	1546	926	865	719	1221	705	1353	1424	726	1342	914	1249	935
ACTB	647	4	chr7	5568151	1075	5401	1871	4656	1010	2744	1276	1554	925	864	722	1220	701	1355	1426	724	1344	911	1247	938
ACTB	646	4	chr7	5568152	1071	5597	1856	4825	1012	2747	1274	1554	916	865	716	1211	674	1346	1419	715	1336	908	1229	934
ACTB	645	4	chr7	5568153	1081	5691	1861	4921	1017	2761	1288	1575	925	878	725	1233	674	1355	1437	717	1344	920	1240	935
ACTB	644	4	chr7	5568154	1084	5648	1857	4874	1018	2772	1282	1595	908	878	721	1224	670	1344	1431	712	1330	912	1228	933
ACTB	643	4	chr7	5568155	1117	5962	1896	5184	1042	2829	1309	1622	924	889	734	1246	669	1374	1463	716	1348	923	1262	957
ACTB	642	4	chr7	5568156	1135	6068	1912	5297	1048	2904	1330	1648	933	899	750	1256	660	1383	1476	710	1355	930	1268	967
ACTB	641	4	chr7	5568157	1147	6382	1903	5611	1044	2921	1333	1652	927	893	750	1256	656	1366	1461	702	1345	923	1257	968
ACTB	640	4	chr7	5568158	1144	6185	1866	5449	1033	2940	1319	1649	915	877	748	1250	647	1341	1450	683	1316	903	1237	947
ACTB	639	4	chr7	5568159	1144	6252	1870	5577	1035	2948	1325	1648	918	880	749	1247	641	1344	1450	684	1310	903	1241	949
ACTB	638	4	chr7	5568160	1142	6238	1850	5552	1022	2951	1308	1642	903	863	753	1235	633	1324	1430	671	1295	899	1227	940
ACTB	637	4	chr7	5568161	1126	6003	1804	5348	1005	2940	1273	1613	881	835	743	1216	612	1281	1395	650	1246	870	1198	913
ACTB	636	4	chr7	5568162	1128	6033	1785	5376	1011	2954	1287	1623	882	828	757	1210	599	1277	1388	638	1244	871	1195	907
ACTB	635	4	chr7	5568163	1125	5981	1768	5335	1009	2958	1279	1620	869	827	754	1201	584	1254	1383	635	1235	865	1186	906
ACTB	634	4	chr7	5568164	1157	6071	1829	5378	1030	3059	1314	1643	896	836	760	1217	582	1265	1433	640	1270	873	1219	917
ACTB	633	4	chr7	5568165	1149	6347	1813	5537	1028	3059	1302	1636	885	840	753	1210	571	1254	1426	640	1269	872	1216	917
ACTB	632	4	chr7	5568166	1145	6444	1764	5599	1016	3049	1278	1602	856	806	732	1160	552	1222	1394	640	1228	835	1181	887
ACTB	631	4	chr7	5568167	1134	6472	1746	5603	995	3053	1263	1582	840	795	727	1137	545	1211	1377	633	1211	811	1168	879
ACTB	630	4	chr7	5568168	1135	6446	1718	5543	978	3053	1254	1573	833	782	720	1117	513	1174	1363	594	1198	794	1147	860
ACTB	629	4	chr7	5568169	1123	6073	1693	5282	948	3040	1230	1554	811	758	715	1091	474	1145	1335	539	1173	768	1125	848
ACTB	628	4	chr7	5568170	1122	6050	1707	5244	934	3059	1236	1564	795	761	718	1075	433	1143	1338	485	1181	764	1115	853
ACTB	627	4	chr7	5568171	1127	6031	1721	5214	941	3092	1246	1571	804	770	718	1086	426	1145	1345	479	1183	768	1135	858
ACTB	626	4	chr7	5568172	1131	6105	1727	5281	947	3101	1248	1574	810	776	722	1087	427	1151	1353	473	1192	769	1141	860
ACTB	625	4	chr7	5568173	1136	5583	1711	4897	936	3121	1247	1567	808	760	718	1073	412	1145	1347	459	1173	763	1122	852
ACTB	624	4	chr7	5568174	1110	5558	1679	4887	913	3080	1225	1547	791	752	708	1046	401	1124	1327	454	1154	751	1099	834
ACTB	623	4	chr7	5568175	1087	5533	1616	4880	889	3027	1192	1510	770	730	695	1015	389	1094	1296	442	1119	728	1072	813
ACTB	622	4	chr7	5568176	1074	5439	1604	4796	882	3011	1191	1500	768	723	698	1007	384	1082	1288	437	1098	723	1064	807
ACTB	621	4	chr7	5568177	1063	5429	1559	4784	862	2998	1187	1486	763	720	690	984	383	1058	1269	435	1077	715	1057	777
ACTB	620	4	chr7	5568178	1062	5418	1536	4715	855	2982	1176	1460	759	712	686	958	381	1050	1242	438	1064	704	1050	766
ACTB	619	4	chr7	5568179	1050	5528	1518	4800	840	2980	1182	1462	748	708	677	940	370	1038	1233	438	1059	698	1047	753
ACTB	618	4	chr7	5568180	1042	5556	1505	4813	838	2964	1179	1453	744	713	681	942	364	1038	1228	439	1059	696	1042	748
ACTB	617	4	chr7	5568181	1037	5594	1471	4852	839	2940	1167	1450	733	711	674	930	360	1035	1219	434	1043	682	1043	731
ACTB	616	4	chr7	5568182	1035	5537	1470	4808	840	2940	1173	1447	735	711	677	927	359	1035	1215	433	1041	683	1039	730
ACTB	615	4	chr7	5568183	1031	5340	1433	4585	821	2915	1163	1423	723	692	670	908	347	1017	1195	426	1020	666	1028	707
ACTB	614	4	chr7	5568184	1057	5405	1455	4659	840	2910	1184	1429	736	722	680	923	347	1043	1222	425	1047	677	1056	711
ACTB	613	4	chr7	5568185	1073	5436	1481	4651	848	2923	1204	1445	747	740	689	939	352	1060	1248	424	1074	680	1084	730
ACTB	612	4	chr7	5568186	1061	5745	1479	4913	841	2878	1211	1438	737	729	684	933	345	1050	1248	419	1082	682	1079	725
ACTB	611	4	chr7	5568187	1061	5925	1475	5115	844	2837	1214	1435	745	729	688	931	340	1044	1245	414	1085	677	1082	724
ACTB	610	4	chr7	5568188	1034	5866	1395	5016	815	2765	1191	1396	721	704	679	886	332	1006	1199	395	1034	649	1051	694
ACTB	609	4	chr7	5568189	1044	5919	1422	5039	853	2717	1217	1437	735	734	693	891	329	1037	1236	398	1073	673	1075	708
ACTB	608	4	chr7	5568190	1032	5803	1396	4919	848	2661	1204	1428	729	732	682	874	327	1031	1225	398	1059	670	1056	701
ACTB	607	4	chr7	5568191	1040	5895	1406	4960	855	2657	1222	1434	741	738	695	893	324	1035	1234	399	1065	668	1073	704
ACTB	606	4	chr7	5568192	1019	5917	1401	4968	846	2616	1223	1397	739	725	676	870	325	1021	1211	395	1056	655	1071	689
ACTB	605	4	chr7	5568193	1021	6113	1417	5054	850	2640	1235	1429	749	733	690	888	325	1041	1238	396	1058	656	1079	699
ACTB	604	4	chr7	5568194	1021	6233	1418	5142	847	2645	1232	1438	741	734	692	887	320	1039	1234	395	1057	655	1074	698
ACTB	603	4	chr7	5568195	1020	6318	1413	5233	833	2661	1228	1437	740	729	695	881	320	1034	1217	393	1049	648	1067	698
ACTB	602	4	chr7	5568196	1027	6310	1427	5223	825	2732	1228	1430	745	725	698	879	319	1034	1225	400	1047	648	1075	706
ACTB	601	4	chr7	5568197	1028	6457	1447	5325	824	2869	1266	1462	742	732	700	894	321	1037	1225	402	1063	657	1071	706
ACTB	600	4	chr7	5568198	1075	6695	1537	5507	853	3079	1338	1547	755	754	738	926	334	1079	1287	416	1129	682	1112	751
ACTB	599	4	chr7	5568199	1111	6848	1600	5610	874	3179	1385	1639	789	783	796	971	357	1122	1324	452	1173	707	1143	785
ACTB	598	4	chr7	5568200	1150	7112	1701	5725	911	3267	1451	1727	833	833	862	1006	388	1185	1419	516	1240	730	1212	840
ACTB	597	4	chr7	5568201	1164	6929	1720	5562	922	3287	1471	1752	838	848	872	1013	388	1199	1449	519	1264	735	1223	848
ACTB	596	4	chr7	5568202	1178	7058	1747	5668	933	3293	1476	1779	851	863	882	1025	392	1219	1474	524	1276	744	1238	857
ACTB	595	4	chr7	5568203	1168	7156	1719	5738	931	3178	1481	1776	854	864	890	1019	384	1206	1469	525	1265	744	1247	866
ACTB	594	4	chr7	5568204	1095	6978	1652	5547	876	3082	1440	1709	827	836	863	970	370	1163	1412	511	1218	711	1203	832
ACTB	593	4	chr7	5568205	1072	6822	1624	5411	870	3043	1440	1705	817	829	862	958	365	1148	1384	503	1196	708	1187	821
ACTB	592	4	chr7	5568206	1059	6396	1609	4998	871	2968	1427	1693	825	827	857	946	352	1136	1372	485	1211	710	1182	819
ACTB	591	4	chr7	5568207	1000	6353	1542	4965	826	2714	1365	1624	796	798	826	883	324	1100	1315	461	1182	685	1137	796
ACTB	590	4	chr7	5568208	963	6298	1522	4838	807	2609	1345	1586	795	799	808	865	314	1087	1292	456	1175	679	1118	782
ACTB	589	4	chr7	5568209	970	6335	1540	4896	810	2544	1350	1586	805	808	816	877	311	1112	1305	451	1207	681	1123	783
ACTB	588	4	chr7	5568210	966	6365	1537	4940	802	2512	1358	1590	805	810	816	875	310	1110	1303	453	1204	682	1128	780
ACTB	587	4	chr7	5568211	982	6184	1554	4780	799	2499	1376	1597	807	819	827	894	311	1129	1318	447	1227	688	1143	785
ACTB	586	4	chr7	5568212	980	6196	1569	4811	804	2523	1399	1608	814	831	836	905	311	1138	1327	445	1237	690	1154	794
ACTB	585	4	chr7	5568213	977	6143	1577	4795	819	2497	1405	1617	814	841	839	924	307	1151	1340	448	1251	700	1160	790
ACTB	584	4	chr7	5568214	957	5881	1553	4634	804	2454	1369	1579	802	824	827	911	301	1134	1316	430	1237	683	1143	786
ACTB	583	4	chr7	5568215	964	5825	1556	4612	806	2451	1363	1579	804	831	826	913	294	1138	1325	424	1244	686	1142	791
ACTB	582	4	chr7	5568216	952	5724	1547	4543	803	2441	1352	1573	799	832	822	909	293	1136	1314	417	1243	677	1139	791
ACTB	581	4	chr7	5568217	925	5520	1501	4382	779	2384	1326	1523	780	812	805	883	280	1115	1270	413	1220	655	1111	783
ACTB	580	4	chr7	5568218	917	5528	1494	4364	762	2343	1308	1511	776	812	796	884	278	1093	1267	405	1213	644	1098	778
ACTB	579	4	chr7	5568219	908	5515	1475	4356	748	2310	1300	1495	761	800	791	879	270	1085	1251	397	1201	634	1088	762
ACTB	578	4	chr7	5568220	914	6219	1470	5028	751	2291	1307	1500	758	802	792	886	274	1075	1251	406	1195	634	1093	762
ACTB	577	4	chr7	5568221	921	6189	1481	4984	759	2300	1328	1502	761	810	793	892	279	1091	1254	418	1212	644	1100	770
ACTB	576	4	chr7	5568222	914	6232	1477	5020	759	2256	1357	1493	761	811	792	888	287	1096	1253	430	1215	648	1104	761
ACTB	575	4	chr7	5568223	923	6286	1495	5044	763	2213	1393	1521	784	834	819	908	295	1120	1266	443	1253	656	1099	768
ACTB	574	4	chr7	5568224	953	6464	1548	5144	798	2222	1425	1578	812	865	835	941	308	1158	1313	469	1299	679	1122	798
ACTB	573	4	chr7	5568225	960	6589	1556	5285	802	2222	1427	1591	820	872	842	941	316	1170	1322	473	1312	685	1127	801
ACTB	572	4	chr7	5568226	960	6556	1554	5257	804	2220	1429	1595	818	875	843	939	316	1171	1323	475	1318	686	1126	804
ACTB	571	4	chr7	5568227	962	6457	1564	5211	808	2226	1428	1604	826	875	845	942	308	1178	1330	477	1330	684	1134	811
ACTB	570	4	chr7	5568228	954	6363	1559	5137	804	2213	1415	1597	823	876	842	940	307	1176	1327	474	1322	677	1130	807
ACTB	569	4	chr7	5568229	961	6436	1562	5192	813	2210	1418	1614	832	883	844	953	308	1185	1338	483	1332	683	1137	808
ACTB	568	4	chr7	5568230	948	6507	1535	5240	798	2178	1386	1582	816	867	830	941	294	1155	1308	473	1315	670	1111	789
ACTB	567	4	chr7	5568231	952	6556	1553	5280	805	2175	1392	1589	827	885	833	951	297	1166	1316	483	1324	680	1115	794
ACTB	566	4	chr7	5568232	948	6644	1558	5365	796	2172	1383	1587	830	882	836	949	301	1166	1321	485	1322	671	1122	792
ACTB	565	4	chr7	5568233	947	6719	1575	5359	804	2176	1381	1579	831	889	837	946	302	1173	1311	491	1335	673	1118	802
ACTB	564	4	chr7	5568234	954	6628	1580	5302	813	2171	1388	1574	833	897	834	946	305	1187	1312	493	1335	682	1118	801
ACTB	563	4	chr7	5568235	939	6286	1564	5023	815	2158	1401	1583	827	923	847	939	312	1176	1296	491	1337	679	1104	786
ACTB	562	4	chr7	5568236	944	6094	1597	4812	842	2153	1408	1587	838	945	848	949	314	1209	1348	496	1363	685	1111	802
ACTB	561	4	chr7	5568237	929	6219	1586	4962	835	2137	1400	1573	834	941	841	940	316	1202	1339	494	1357	675	1109	795
ACTB	560	4	chr7	5568238	923	6126	1583	4907	834	2124	1400	1568	833	943	837	939	314	1203	1331	493	1359	671	1105	793
ACTB	559	4	chr7	5568239	958	6162	1644	4930	861	2246	1465	1639	872	970	872	962	325	1261	1382	521	1422	692	1142	819
ACTB	558	4	chr7	5568240	954	6235	1639	5023	860	2243	1455	1629	869	970	861	959	323	1262	1374	517	1418	691	1146	816
ACTB	557	4	chr7	5568241	954	6187	1639	5002	861	2247	1456	1629	872	971	858	961	324	1264	1376	517	1418	691	1148	817
ACTB	556	4	chr7	5568242	949	6129	1641	5034	854	2249	1436	1615	865	971	845	960	322	1258	1361	512	1407	683	1137	812
ACTB	555	4	chr7	5568243	944	6114	1626	5040	847	2229	1424	1602	861	963	840	948	319	1249	1351	510	1396	680	1134	800
ACTB	554	4	chr7	5568244	912	6043	1553	4961	822	2127	1378	1572	829	941	825	928	313	1221	1290	500	1355	664	1086	777
ACTB	553	4	chr7	5568245	914	6048	1554	4965	819	2125	1382	1570	830	936	829	927	312	1222	1295	500	1352	662	1085	779
ACTB	552	4	chr7	5568246	917	5884	1553	4855	823	2136	1395	1578	835	938	831	940	322	1231	1305	491	1342	670	1075	778
ACTB	551	4	chr7	5568247	926	5886	1581	4876	849	2142	1412	1622	853	953	838	971	329	1247	1325	519	1371	686	1091	793
ACTB	550	4	chr7	5568248	920	5707	1589	4750	846	2146	1415	1614	841	948	834	968	332	1250	1318	516	1379	684	1092	800
ACTB	549	4	chr7	5568249	922	5409	1590	4615	856	2157	1417	1620	843	957	835	975	334	1255	1328	518	1386	687	1096	806
ACTB	548	4	chr7	5568250	913	5322	1572	4558	846	2141	1412	1599	834	940	823	963	339	1239	1309	516	1367	679	1088	800
ACTB	547	4	chr7	5568251	904	5112	1555	4358	839	2106	1405	1592	822	931	822	951	338	1235	1297	512	1357	673	1067	800
ACTB	546	4	chr7	5568252	905	5024	1577	4309	848	2107	1434	1601	829	933	822	968	349	1251	1304	522	1367	680	1076	808
ACTB	545	4	chr7	5568253	886	4908	1569	4216	840	2064	1435	1594	814	936	819	964	350	1245	1295	518	1359	677	1072	803
ACTB	544	4	chr7	5568254	892	4897	1573	4200	844	2091	1456	1608	821	935	834	983	347	1259	1301	520	1368	680	1078	807
ACTB	543	4	chr7	5568255	898	4937	1615	4235	852	2100	1486	1619	829	943	840	987	356	1292	1321	533	1390	687	1103	821
ACTB	542	4	chr7	5568256	900	4945	1644	4235	860	2107	1518	1630	847	955	838	999	358	1312	1336	543	1414	696	1116	831
ACTB	541	4	chr7	5568257	907	4926	1667	4219	863	2103	1530	1640	848	952	844	1004	357	1332	1339	547	1429	702	1119	841
ACTB	540	4	chr7	5568258	912	5098	1707	4347	890	2102	1542	1660	859	970	853	1017	369	1358	1381	561	1489	726	1142	863
ACTB	539	4	chr7	5568259	905	5072	1689	4311	883	2083	1531	1651	854	958	848	1011	369	1350	1368	554	1486	719	1132	857
ACTB	538	4	chr7	5568260	913	5105	1703	4365	889	2093	1538	1655	856	966	845	1006	372	1354	1369	557	1492	722	1135	867
ACTB	537	4	chr7	5568261	900	5052	1696	4318	876	2061	1525	1636	850	951	837	1000	371	1342	1361	557	1487	718	1121	862
ACTB	536	4	chr7	5568262	912	4992	1697	4267	880	2059	1539	1641	853	957	837	1009	373	1345	1369	561	1494	720	1124	864
ACTB	535	4	chr7	5568263	909	5046	1702	4303	891	2048	1538	1641	855	966	839	1019	375	1352	1371	567	1494	725	1127	865
ACTB	534	4	chr7	5568264	893	5093	1696	4300	890	2030	1543	1659	863	965	847	1044	387	1350	1366	594	1492	720	1116	860
ACTB	533	4	chr7	5568265	874	5336	1669	4429	874	2010	1521	1633	851	946	836	1025	389	1329	1332	593	1461	707	1082	833
ACTB	532	4	chr7	5568266	896	5541	1703	4632	890	2021	1554	1664	873	950	852	1059	397	1348	1352	596	1464	718	1097	843
ACTB	531	4	chr7	5568267	888	5908	1694	4941	878	2014	1544	1656	862	942	841	1055	397	1342	1342	596	1451	714	1089	838
ACTB	530	4	chr7	5568268	887	5876	1693	4921	877	2014	1548	1656	866	943	847	1064	399	1338	1336	602	1451	720	1088	838
ACTB	529	4	chr7	5568269	857	5138	1638	4209	828	1977	1495	1605	838	904	824	1044	393	1289	1280	595	1400	685	1042	809
ACTB	528	4	chr7	5568270	858	5286	1641	4313	829	1981	1497	1609	842	902	828	1047	394	1289	1278	595	1400	683	1045	809
ACTB	527	4	chr7	5568271	856	5216	1639	4254	821	1950	1488	1606	835	903	821	1038	397	1294	1269	593	1395	695	1032	803
